"productId","gender","category","type","baseColor","productName","price","size","userId","image"
"40784","Men","Shoes","Flip Flops","Blue","Quiksilver Men Blue Flip Flops","209","4","86","http://assets.myntassets.com/v1/images/style/properties/0a9e2c771bc3ab2945ea36a09c06418d_images.jpg"
"40922","Boys","Topwear","Jackets","Blue","Gini and Jony Boys Rodeo Blue Jacket","281","S","277","http://assets.myntassets.com/v1/images/style/properties/2a9bee8aea9497479e99de667d770008_images.jpg"
"40947","Boys","Topwear","Tshirts","Red","Gini and Jony Boys Core Red T-shirt","42","M","479","http://assets.myntassets.com/v1/images/style/properties/ecfcc90e4ae597955732adf2680b9fa3_images.jpg"
"40949","Boys","Topwear","Tshirts","White","Gini and Jony Boys Around the World White T-shirt","328","3XL","403","http://assets.myntassets.com/v1/images/style/properties/70249f9c9d37d5a4697322c99442274c_images.jpg"
"40971","Men","Shoes","Casual Shoes","Brown","Buckaroo Men Brown Casual Shoes","29","8","144","http://assets.myntassets.com/v1/images/style/properties/e5b5823706a1c890f4300f30c92f59b2_images.jpg"
"40978","Boys","Topwear","Tshirts","Red","Gini and Jony Boys United Red T-shirt","78","L","245","http://assets.myntassets.com/v1/images/style/properties/4fb51b6af9daa7d7e7b37a54ee98d6a8_images.jpg"
"40982","Boys","Topwear","Tshirts","White","Gini and Jony Boys Core White T-shirt","342","S","363","http://assets.myntassets.com/v1/images/style/properties/2d9821d0bebe8b01d0ffa8a1a2a6532a_images.jpg"
"40985","Boys","Topwear","Tshirts","White","Gini and Jony Boys United White T-shirt","38","XS","396","http://assets.myntassets.com/v1/images/style/properties/9ba6a4c84ec057a0ccd9a1a559b16531_images.jpg"
"41000","Girls","Bottomwear","Shorts","Blue","Gini and Jony Girls Woven Blue Shorts","199","XL","266","http://assets.myntassets.com/v1/images/style/properties/4882420c3607228a30540b5b99aba1d4_images.jpg"
"41007","Girls","Bottomwear","Shorts","Navy Blue","Gini and Jony Girls Woven Navy Blue Shorts","281","XS","462","http://assets.myntassets.com/v1/images/style/properties/7195b148c3b6b41cf4ad730cbe7abbcb_images.jpg"
"41098","Women","Topwear","Tops","Cream","Allen Solly Woman Cream Top","176","S","245","http://assets.myntassets.com/v1/images/style/properties/b602d64d273c258df6c31fe99a558b86_images.jpg"
"41232","Men","Shoes","Sports Shoes","White","Puma Men White Aquil Sports Shoes","111","8","78","http://assets.myntassets.com/v1/images/style/properties/2cb299d689b5c26c256c931837d45f7c_images.jpg"
"41401","Women","Topwear","Tops","White","Wrangler Women White Smocked Top","57","M","42","http://assets.myntassets.com/v1/images/style/properties/907aca262d340d45f49d7d3690fdc953_images.jpg"
"41406","Women","Topwear","Tshirts","Pink","Wrangler Women Pink T-shirt","41","3XL","200","http://assets.myntassets.com/v1/images/style/properties/8801f4359aee713a7036663fd1684d60_images.jpg"
"41408","Women","Topwear","Tops","Red","Wrangler Women Red Stay Gold Tee Top","365","XL","166","http://assets.myntassets.com/v1/images/style/properties/ea4809afbe525be87f964343d0d1f172_images.jpg"
"41437","Men","Shoes","Sports Shoes","White","Lee Cooper Men White Sports Shoes","337","7","183","http://assets.myntassets.com/v1/images/style/properties/a36c588c364a56bc88de7b50101ba1ca_images.jpg"
"41439","Men","Shoes","Sports Shoes","Black","Lee Cooper Men Black Sports Shoes","42","5","93","http://assets.myntassets.com/v1/images/style/properties/09edfdb4c1dc1478ea35507b0bdc41ce_images.jpg"
"41602","Men","Topwear","Shirts","Navy Blue","Basics Men Navy Shirt","41","2XL","27","http://assets.myntassets.com/v1/images/style/properties/0d64b8d2f706987c853a3f223705c91a_images.jpg"
"41605","Men","Topwear","Shirts","Grey","Basics Men Grey Shirt","397","XL","321","http://assets.myntassets.com/v1/images/style/properties/Basics-Men-Grey-Shirt_9b798a6d6e2b4d37627075dff803bda1_images.jpg"
"41669","Women","Shoes","Heels","Silver","Catwalk Women Silver Heels","332","9","220","http://assets.myntassets.com/v1/images/style/properties/a87cc5ed84c4882d76413571787cad2f_images.jpg"
"41850","Men","Accessories","Socks","Black","Genesis Men Pack of 3 Socks","326","Unique","124","http://assets.myntassets.com/v1/images/style/properties/188edeab88c46f50d8e11f812e89b3ad_images.jpg"
"41857","Men","Shoes","Sandals","Olive","Bata Men Hummer Grey Sandals","31","10","391","http://assets.myntassets.com/v1/images/style/properties/5209f6e3a73471f764528cf56902d50b_images.jpg"
"41859","Men","Shoes","Sandals","Black","Estd. 1977 Men Black Sandals","75","4","78","http://assets.myntassets.com/v1/images/style/properties/2a07ce87fedfca8928f12f3ddf6b7632_images.jpg"
"41861","Men","Shoes","Sandals","Black","Estd. 1977 Men Black Sandals","78","5","406","http://assets.myntassets.com/v1/images/style/properties/b996cb05ae7c16cabfa4cadc23818247_images.jpg"
"41866","Men","Shoes","Sandals","Beige","Estd. 1977 Men Beige & Green Sandals","69","4","415","http://assets.myntassets.com/v1/images/style/properties/7adfef9d7001cdcb9a58822c0c8b615f_images.jpg"
"41868","Men","Shoes","Sandals","Turquoise Blue","Estd. 1977 Men Turquoise Blue Sandals","85","7","192","http://assets.myntassets.com/v1/images/style/properties/c6ee9c292ad6c05a9f0df2cf33de7dd7_images.jpg"
"42020","Men","Shoes","Casual Shoes","Brown","ADIDAS Men Brown Mudslide Shoes","368","10","483","http://assets.myntassets.com/v1/images/style/properties/b34a6f424dc8c8853fa2324f509a3303_images.jpg"
"42027","Women","Shoes","Sports Shoes","Black","ADIDAS Women Sukoi Black Sports Shoes","181","8","471","http://assets.myntassets.com/v1/images/style/properties/b5de9da8f9bbf7965d90e8ae1e9b3663_images.jpg"
"42042","Men","Shoes","Sports Shoes","White","Nike Men Air Relentless 2 MSL White Sports Shoes","13","10","213","http://assets.myntassets.com/v1/images/style/properties/16a858c7c58d665ba030df2f9f326086_images.jpg"
"42045","Men","Shoes","Casual Shoes","Yellow","Nike Men Wardour Chukka Yellow Casual Shoes","100","4","188","http://assets.myntassets.com/v1/images/style/properties/bf609f778c0433c073cf4857238104eb_images.jpg"
"42087","Men","Shoes","Sports Shoes","White","ADIDAS Men White Aztek Shoes","45","9","348","http://assets.myntassets.com/v1/images/style/properties/37fafc79943235067c410fe05217e8d3_images.jpg"
"42089","Men","Shoes","Sports Shoes","White","ADIDAS Men White Corona Sports Shoes","64","10","132","http://assets.myntassets.com/v1/images/style/properties/5059a8f382c53105f1bdce6780543934_images.jpg"
"42212","Women","Topwear","Tunics","Pink","Sepia Women Pink Tunic","18","XS","196","http://assets.myntassets.com/v1/images/style/properties/47e05cdf26ba281a4e46cb2868036d91_images.jpg"
"42215","Women","Topwear","Tops","Green","Sepia Women Teal Top","124","XL","185","http://assets.myntassets.com/v1/images/style/properties/a8f0bec1e1bcaa646180017cd750dbc7_images.jpg"
"42241","Women","Topwear","Tops","Purple","Sepia Women Purple Top","72","2XL","404","http://assets.myntassets.com/v1/images/style/properties/0c065355d66e08df89726a61a839a248_images.jpg"
"42248","Women","Topwear","Tops","Pink","Sepia Women Pink Top","91","M","237","http://assets.myntassets.com/v1/images/style/properties/e0da05b38a2fe03cace0a8fbddc65006_images.jpg"
"42270","Unisex","Shoes","Casual Shoes","Black","Vans Unisex Black & Grey Classic Shoes","74","9","435","http://assets.myntassets.com/v1/images/style/properties/ea497c53bbc69cb510e3f7b2fe4a7abb_images.jpg"
"42410","Men","Topwear","Briefs","White","Basics Men White Hip Brief","186","S","115","http://assets.myntassets.com/v1/images/style/properties/931f4b6041193b481d2f9d6c72bafa41_images.jpg"
"42417","Unisex","Accessories","Messenger Bag","Purple","American Tourister Unisex Purple Messenger Bag","41","Unique","23","http://assets.myntassets.com/v1/images/style/properties/6b763aa4dcd9e287b442f0ebe3e26122_images.jpg"
"42419","Girls","Topwear","Tops","White","Gini and Jony Girls Knit White Top","44","3XL","469","http://assets.myntassets.com/v1/images/style/properties/f3964f76c78edd85f4512d98b26d52e9_images.jpg"
"42426","Women","Topwear","Kurtas","Sea Green","Aurelia Women Sea Green Kurta","12","XL","447","http://assets.myntassets.com/v1/images/style/properties/2e25195b2eaba31b89a991f2e0dbd532_images.jpg"
"42428","Women","Topwear","Kurtas","Brown","Aurelia Women Brown & Orange Kurta","70","XS","388","http://assets.myntassets.com/v1/images/style/properties/2f660848a91c238cbaa44f9f01e65a26_images.jpg"
"42613","Women","Accessories","Jewellery Set","Gold","Estelle Women Gold Earring & Pendant Set","90","Unique","491","http://assets.myntassets.com/v1/images/style/properties/19bcac6a0dfadc76e51f433c21353070_images.jpg"
"42614","Women","Accessories","Jewellery Set","Gold","Estelle Women Earrings & Pendant Set","44","Unique","169","http://assets.myntassets.com/v1/images/style/properties/4067d54c1f9caba707a51d665ef0e38e_images.jpg"
"42622","Women","Accessories","Earrings","Gold","Estelle Women Earrings","112","Unique","217","http://assets.myntassets.com/v1/images/style/properties/e806b09b322cfad173b052536a347a79_images.jpg"
"42625","Women","Accessories","Earrings","Silver","Estelle Women Earrings","319","Unique","313","http://assets.myntassets.com/v1/images/style/properties/90e5b426f97aad2866be3ece66ea505a_images.jpg"
"42649","Women","Topwear","Kurtas","Black","Alma Women Black Kurta","218","XS","267","http://assets.myntassets.com/v1/images/style/properties/b87909fc3f6641dffba234ab5d09dc04_images.jpg"
"42671","Women","Topwear","Kurtas","Green","Alma Women Green Kurta","162","XS","449","http://assets.myntassets.com/v1/images/style/properties/48501b0033535cfd3621917e742f61ea_images.jpg"
"42676","Women","Topwear","Kurtas","Black","Alma Women Black Kurta","225","XS","199","http://assets.myntassets.com/v1/images/style/properties/1adbe62b93d04d06872dc5b07ac9312f_images.jpg"
"42682","Women","Topwear","Kurtas","Cream","Alma Women Cream & Blue Kurta","117","XS","496","http://assets.myntassets.com/v1/images/style/properties/589cb4d0b587a8b2ec66e6df75d4cbb0_images.jpg"
"42685","Women","Topwear","Kurtas","White","Alma Women White Printed Kurta","216","XS","60","http://assets.myntassets.com/v1/images/style/properties/6b1597cfe1cf2aecbe9c1fba3d4b913d_images.jpg"
"42823","Women","Topwear","Briefs","Grey","Little Miss Intimates Women Grey Brief","124","S","416","http://assets.myntassets.com/v1/images/style/properties/c149840d6e29a3260f410ae379d8a63c_images.jpg"
"42841","Women","Accessories","Handbags","Beige","French Connection Women Beige Handbag","48","Unique","298","http://assets.myntassets.com/v1/images/style/properties/97d3bb4a71c9f7da88305ce9144d8576_images.jpg"
"42846","Women","Accessories","Handbags","Multi","French Connection Women Multi Stripe Hand Bag","73","Unique","495","http://assets.myntassets.com/v1/images/style/properties/79bf6743e22d6c1a225540a4ab1731a6_images.jpg"
"42870","Women","Accessories","Handbags","Purple","French Connection Women Purple Handbag","84","Unique","28","http://assets.myntassets.com/v1/images/style/properties/65e0186e6f5cc9c636f5a724461328e5_images.jpg"
"42879","Women","Accessories","Clutches","Black","French Connection Women Black Buffy Clutch","61","Unique","436","http://assets.myntassets.com/v1/images/style/properties/6ddb4d4164841bb5cef5b7b7f282d563_images.jpg"
"42883","Women","Accessories","Handbags","Black","French Connection Women Black Sling Bag","263","Unique","131","http://assets.myntassets.com/v1/images/style/properties/23d345b573b95f6cd311d09ac3fdb462_images.jpg"
"42884","Women","Accessories","Clutches","Beige","French Connection Women Beige Clutch","81","Unique","55","http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Beige-Clutch_41c343d3db1461f9ba4fd8e5e0211906_images.jpg"
"43333","Women","Accessories","Handbags","Brown","Murcia Women Brown Handbag","266","Unique","438","http://assets.myntassets.com/v1/images/style/properties/a02cf8001189970e0c9ed1d676dd0b06_images.jpg"
"43334","Women","Accessories","Handbags","Maroon","Murcia Women Maroon Handbag","237","Unique","448","http://assets.myntassets.com/v1/images/style/properties/523d0e8c0a7ade604c0d612db11fc55f_images.jpg"
"43356","Women","Shoes","Sports Shoes","Charcoal","Reebok Women Charcoal Grey Fuel Techno Sports Shoes","82","9","25","http://assets.myntassets.com/v1/images/style/properties/ec28a6e80636805d0bf993699b656c88_images.jpg"
"43360","Men","Shoes","Sports Shoes","White","Reebok Men White Ultimate Vibe Sports Shoes","200","10","383","http://assets.myntassets.com/v1/images/style/properties/204c35089ef0ca53f26baf86eb074e33_images.jpg"
"43367","Women","Shoes","Flats","Black","Reebok Women Black Casual Shoes","58","5","275","http://assets.myntassets.com/v1/images/style/properties/a15c48c3e83270df6c47a1f3bc40481b_images.jpg"
"43369","Men","Shoes","Flip Flops","Black","Reebok Men Black Possession Flip Flops","13","5","88","http://assets.myntassets.com/v1/images/style/properties/647838a2e988ab55b76c9aa9ddd15ad7_images.jpg"
"43500","Men","Topwear","Tshirts","White","French Connection Men White T-shirt","13","S","47","http://assets.myntassets.com/v1/images/style/properties/9dc3c008c07a5df5b46622ee5d8579de_images.jpg"
"43507","Men","Topwear","Tshirts","Maroon","French Connection Men Maroon T-shirt","73","L","318","http://assets.myntassets.com/v1/images/style/properties/e12348ff6e8ce788a82060aa7bbd55f6_images.jpg"
"43509","Women","Topwear","Dresses","Grey Melange","French Connection Women Grey Melange Dress","280","3XL","425","http://assets.myntassets.com/v1/images/style/properties/42670ddbde5e326bd690bfff34e8d26f_images.jpg"
"43531","Women","Topwear","Tops","Off White","French Connection Women Off White Top","15","2XL","473","http://assets.myntassets.com/v1/images/style/properties/b8ce32e91586eb7d256b5da18a8fb5db_images.jpg"
"43536","Women","Topwear","Tops","Peach","French Connection Women Peach Top","395","XL","179","http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Multi-Coloured-Top_010cd6898ca04d62922cd2dc6903fc9a_images.jpg"
"43538","Women","Topwear","Tops","Blue","French Connection Women Blue Top","81","M","262","http://assets.myntassets.com/v1/images/style/properties/French-Connection-Women-Blue-Top_1230fe55a5335d7405f43cb5c43b3c90_images.jpg"
"43562","Men","Accessories","Socks","White","Puma Men White Pack of 3 Socks","241","Unique","160","http://assets.myntassets.com/v1/images/style/properties/1ffa2f3dfd8a147fab18ac979a79ba6c_images.jpg"
"43565","Unisex","Accessories","Backpacks","Black","Puma Unisex Black Echo Backpack","389","Unique","417","http://assets.myntassets.com/v1/images/style/properties/1c2a55945f5cddbdd037ca730ff50029_images.jpg"
"43703","Women","Accessories","Jewellery Set","Red","Royal Diadem Red Earring & Pendant Set","85","Unique","92","http://assets.myntassets.com/v1/images/style/properties/9733239e50df24fc8fe9f8b515b72e26_images.jpg"
"43704","Women","Accessories","Jewellery Set","Green","Royal Diadem Green Earring & Pendant Set","145","Unique","102","http://assets.myntassets.com/v1/images/style/properties/b5a164f634a692a5a81295e47b37f818_images.jpg"
"43735","Women","Accessories","Bangle","Gold","Royal Diadem Set of 2 Golden Bangles","25","Unique","188","http://assets.myntassets.com/v1/images/style/properties/844538a2e29332348d82db7ac9e654f3_images.jpg"
"43757","Women","Accessories","Bangle","White","Royal Diadem Set of 2 White Bangles","200","Unique","145","http://assets.myntassets.com/v1/images/style/properties/4e80cfc8a515dd9bb09e9599f13f746c_images.jpg"
"43951","Women","Shoes","Heels","Bronze","Catwalk Women Bronze Heels","272","8","269","http://assets.myntassets.com/v1/images/style/properties/5bcda26c4c324bcbca51b16ff6f377e5_images.jpg"
"43956","Women","Shoes","Sports Sandals","Purple","Puma Women Purple Techno Sandals","25","6","398","http://assets.myntassets.com/v1/images/style/properties/ab1244dde780b3a3275ff5ace796ecf3_images.jpg"
"43958","Men","Shoes","Sandals","Olive","Puma Men Olive Techno Ind Sandal","75","5","268","http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Olive-Techno-Ind-Sandal_3e7aa0b204f4317a017dfbefe260700b_images.jpg"
"43960","Men","Topwear","Shirts","Grey","Indigo Nation Men Grey Striped Shirt","35","XS","455","http://assets.myntassets.com/v1/images/style/properties/b150acdcab19e99002215aa95bffa983_images.jpg"
"44189","Women","Shoes","Flip Flops","Pink","iPanema Women Pink Flip Flops","66","7","148","http://assets.myntassets.com/v1/images/style/properties/e3361edd25f563df9fbd726877dd413d_images.jpg"
"44341","Men","Topwear","Tshirts","Blue","Indian Terrain Men Blue T-shirt","11","XS","16","http://assets.myntassets.com/v1/images/style/properties/f202fe30bd9441e163b7fbcfcb53e8c2_images.jpg"
"44348","Men","Topwear","Shirts","Brown","Indian Terrain Men Brown Check Shirt","265","3XL","10","http://assets.myntassets.com/v1/images/style/properties/86009bb2c7579ea6e35f5c43ab953317_images.jpg"
"44510","Unisex","Shoes","Casual Shoes","Black","Converse Unisex Black Shoes","25","4","320","http://assets.myntassets.com/v1/images/style/properties/60e3adcc93dac38c1a11aeff00b90822_images.jpg"
"44517","Men","Shoes","Flip Flops","Brown","Coolers Men Brown Pokar Flip Flops","94","8","308","http://assets.myntassets.com/v1/images/style/properties/Coolers-Men-POKAR-Brown-Flip-Flops_8b247db935e7cfffb8f5a0b8d578f7bf_images.jpg"
"44521","Men","Shoes","Sandals","Black","Coolers Men Black Sandals","347","7","282","http://assets.myntassets.com/v1/images/style/properties/8fdaedb32b00be7b27714bc67055e0d7_images.jpg"
"44528","Men","Shoes","Sandals","Black","Coolers Men Black Sandals","53","10","329","http://assets.myntassets.com/v1/images/style/properties/5fdccf41dafc022f36adea9a7df6751c_images.jpg"
"44572","Men","Shoes","Sports Sandals","Black","Coolers Men Black Sports Sandals","278","4","269","http://assets.myntassets.com/v1/images/style/properties/Coolers-Men-8141-03-Blue-Sandals_63fc34706dcb4ec3a8b5be5a4d302695_images.jpg"
"44581","Men","Bottomwear","Jeans","Navy Blue","Lee Rinse Navy Blue Slim Fit Jeans","286","XL","262","http://assets.myntassets.com/assets/images/44581/2016/7/22/11469189950161-Lee-Rinse-Navy-Blue-Slim-Fit-Jeans-7081469189949979-1.jpg"
"44586","Men","Bottomwear","Jeans","Blue","Lee Men Tino Blue Jeans","142","XS","81","http://assets.myntassets.com/v1/images/style/properties/ce3149f5fd8fa39cbff8dc8fc4e29a6f_images.jpg"
"44713","Men","Shoes","Flip Flops","Black","Lotto Men Black Flip Flops","217","9","122","http://assets.myntassets.com/v1/images/style/properties/1a690940734f3bc0df5d13791baf68a2_images.jpg"
"44714","Men","Shoes","Flip Flops","Maroon","Lotto Men Maroon Juve Flip Flop","34","5","442","http://assets.myntassets.com/v1/images/style/properties/02d77ac6bf8e51ea28378b0f1bfd7e00_images.jpg"
"44722","Women","Shoes","Flip Flops","Orange","Lotto Women Red & Orange Disco Holic Flip Flops","57","4","429","http://assets.myntassets.com/v1/images/style/properties/Lotto-Women-Blue---Red-Disco-Holic-Flip-Flops_0eabb4ca00b0b575b10fa37c8c8bd4a0_images.jpg"
"44725","Women","Shoes","Flip Flops","Orange","Lotto Women Coral Elegant Flip Flops","93","8","321","http://assets.myntassets.com/v1/images/style/properties/839c627c80dba9ac4412db3f35a52bb7_images.jpg"
"44740","Men","Shoes","Casual Shoes","White","Globalite Men White Terra Shoes","223","5","108","http://assets.myntassets.com/v1/images/style/properties/1382dd0726f1748a14305844d4c97f4c_images.jpg"
"44747","Men","Shoes","Casual Shoes","Black","Globalite Men Black Sparta Shoes","67","10","293","http://assets.myntassets.com/v1/images/style/properties/32b930343fffe258bcdf6ab9363bb24e_images.jpg"
"44778","Men","Shoes","Casual Shoes","Grey","Lotto Men Grey Skateboard Shoes","41","6","446","http://assets.myntassets.com/v1/images/style/properties/ca1b67f7619633fc7223b90322f5cf7a_images.jpg"
"44912","Men","Bottomwear","Track Pants","Black","Puma Men Black Track Pants","59","M","460","http://assets.myntassets.com/v1/images/style/properties/e099ac0745eeabd314595f438a041092_images.jpg"
"44915","Men","Topwear","Tshirts","Blue","Puma Men Blue T-shirt","28","S","494","http://assets.myntassets.com/v1/images/style/properties/00e81bedb33d7f0896b10b7c559dac54_images.jpg"
"44941","Men","Shoes","Formal Shoes","Black","Franco Leone Men Formal Shoes","42","5","144","http://assets.myntassets.com/v1/images/style/properties/851760e82d34ebdc4b38d0dcd399e3f2_images.jpg"
"44948","Men","Shoes","Sports Shoes","Black","Puma Men Black Aquil II Sports Shoes","37","10","437","http://assets.myntassets.com/v1/images/style/properties/39cef2982137215d71ed41a558159659_images.jpg"
"45097","Women","Topwear","Bra","Pink","Bwitch Pink Ruby Bra","328","S","479","http://assets.myntassets.com/v1/images/style/properties/64f7f1663af06fa80ce8f277c2a6745e_images.jpg"
"45400","Women","Shoes","Flats","Maroon","Rocia Women Maroon Sandals","256","9","344","http://assets.myntassets.com/v1/images/style/properties/40fe64867f1f024c161b7f99ec89492f_images.jpg"
"45407","Women","Shoes","Flats","Brown","Rocia Women Brown Sandals","200","7","70","http://assets.myntassets.com/v1/images/style/properties/5063cda2d8e629f4936f0a879f8b8d7b_images.jpg"
"45409","Women","Shoes","Flats","Black","Rocia Women Black & Brown Sandals","84","10","165","http://assets.myntassets.com/v1/images/style/properties/54af17814bd8787468092abb74e7636a_images.jpg"
"45603","Men","Shoes","Formal Shoes","Black","Arrow Men Black Formal Shoes","51","10","499","http://assets.myntassets.com/v1/images/style/properties/8f3b9f4c5f554e39681567b22985966e_images.jpg"
"45604","Men","Shoes","Formal Shoes","Brown","Arrow Men Brown Formal Shoes","39","9","231","http://assets.myntassets.com/v1/images/style/properties/2b27b053871a6e9325c0f422fe92b67a_images.jpg"
"45632","Men","Topwear","Briefs","Grey Melange","Park Avenue Men Grey Melange Briefs","77","3XL","231","http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Grey-Melange-Briefs_56048ac754f2ffdf53d4bd5d72fe66f6_images.jpg"
"45635","Men","Topwear","Briefs","White","Park Avenue Men White Briefs FB003","301","3XL","87","http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-White-Briefs-FB003_9df200acd67f539629453d9812a67b2f_images.jpg"
"45661","Men","Topwear","Innerwear Vests","Grey Melange","Park Avenue Men Grey Melange Square Neck Vest","234","L","74","http://assets.myntassets.com/v1/images/style/properties/Park-Avenue-Men-Square-Neck-Grey-Melange-Innerwear-Vests_1036d6c299fef3086b478333ac9dfb9c_images.jpg"
"45834","Women","Topwear","Kurtas","Red","Vishudh Women Red Kurta","118","XS","142","http://assets.myntassets.com/v1/images/style/properties/bbb0f521d3b1c458aa3c208e3a3e429b_images.jpg"
"45856","Women","Topwear","Kurtas","Brown","Vishudh Women Brown Kurta","96","M","279","http://assets.myntassets.com/v1/images/style/properties/fee54b57fcd02b7c07d42b0918025099_images.jpg"
"46017","Women","Topwear","Kurtas","Orange","Fabindia Women Orange Printed Kurta","134","L","86","http://assets.myntassets.com/v1/images/style/properties/c0bf2e3ffee05f2abebfd109cb65ac4d_images.jpg"
"46044","Women","Accessories","Earrings","Gold","Estelle Gold Earrings","238","Unique","133","http://assets.myntassets.com/v1/images/style/properties/bde840fe33af4d0b1dbdca7fa6fb9e43_images.jpg"
"46081","Men","Shoes","Sandals","Navy Blue","ADIDAS Men Navy Blue Benton Sandals","68","7","439","http://assets.myntassets.com/v1/images/style/properties/4c6e1b047904fe55b1b3fd4e1f26afea_images.jpg"
"46086","Women","Shoes","Sports Shoes","Lavender","ADIDAS Women Lavender Hagkok Sports Shoes","70","6","400","http://assets.myntassets.com/v1/images/style/properties/97b4da7324d9f9b3a6f507333141faae_images.jpg"
"46240","Women","Topwear","Tunics","White","Fusion Beats Women White Printed Tunic","27","3XL","28","http://assets.myntassets.com/v1/images/style/properties/3c92594cc9b62cba6a314a9ca9fd1e19_images.jpg"
"46247","Women","Topwear","Tunics","Pink","Fusion Beats Women Dark Pink Tunic","90","XL","481","http://assets.myntassets.com/v1/images/style/properties/552349c3a71d91b9f26a26d66dafc5fa_images.jpg"
"46249","Women","Topwear","Tunics","Pink","Fusion Beats Women Dark Pink Tunic","55","3XL","292","http://assets.myntassets.com/v1/images/style/properties/20358513bb94c78a43afc3950ac8e6d5_images.jpg"
"46271","Women","Topwear","Dresses","Blue","109F Blue A-Line Dress","50","S","471","http://assets.myntassets.com/v1/images/style/properties/54bf106056279c1e825094366347668d_images.jpg"
"46276","Women","Topwear","Tops","Cream","109F Women Cream Printed Top","246","S","148","http://assets.myntassets.com/v1/images/style/properties/5e0c64f90bfa041a4feadb0a3726b276_images.jpg"
"46278","Women","Topwear","Tunics","Red","109F Women Red & White Striped Tunic","87","L","407","http://assets.myntassets.com/v1/images/style/properties/279197619f868018854ce9bf9b812b87_images.jpg"
"46282","Women","Topwear","Tunics","Yellow","109F Women Yellow Tunic","350","XS","94","http://assets.myntassets.com/v1/images/style/properties/a57037b3e91bd33a40fec7cac55f0f4d_images.jpg"
"46285","Women","Topwear","Dresses","Multi","109F Women Multi Coloured Dress","224","XS","46","http://assets.myntassets.com/v1/images/style/properties/f00a9de0191d5bdf9bd182eaf4298c72_images.jpg"
"46411","Men","Topwear","Sweatshirts","Black","ADIDAS Men Black Sweatshirt","59","XS","420","http://assets.myntassets.com/v1/images/style/properties/261167465883f9d74752dfbcb912fa60_images.jpg"
"46612","Women","Shoes","Heels","Brown","Catwalk Women Brown Wedges","319","6","250","http://assets.myntassets.com/v1/images/style/properties/7ff58c3f7c1e8b1b7966cc4600c6c38a_images.jpg"
"46615","Women","Shoes","Heels","Red","Catwalk Women Red Flats","13","9","148","http://assets.myntassets.com/v1/images/style/properties/8c496e85f70eeb3c63e5a68fb1500f55_images.jpg"
"46623","Unisex","Accessories","Backpacks","Black","Nike Unisex Ultimatum Max Backpack","43","Unique","309","http://assets.myntassets.com/v1/images/style/properties/8705fb78a89aedee509372dabeb00045_images.jpg"
"46813","Girls","Bottomwear","Skirts","Pink","Gini and Jony Girls Pink Skirt","73","2XL","415","http://assets.myntassets.com/v1/images/style/properties/167c8880c4c77718ac8e2ecdf57e619c_images.jpg"
"46814","Girls","Bottomwear","Skirts","Pink","Gini and Jony Girls Pink Skirt","70","2XL","74","http://assets.myntassets.com/v1/images/style/properties/4e26ee06c517e6f227ca6af3653f0f6b_images.jpg"
"46876","Men","Accessories","Socks","Grey","Lino Perros Men Pack of 2 Socks","71","Unique","290","http://assets.myntassets.com/v1/images/style/properties/c572452716fa31fb03fa32d43629e335_images.jpg"
"46878","Men","Accessories","Socks","Black","Lino Perros Men Pack of 2 Socks","300","Unique","248","http://assets.myntassets.com/v1/images/style/properties/b7a976c447f5ebeeed5cb6279998be2a_images.jpg"
"46885","Boys","Shoes","Flip Flops","Navy Blue","Ben 10 Boys Navy Blue Slippers","37","7","88","http://assets.myntassets.com/v1/images/style/properties/5cab6a2305d0e63142f721228aa6d293_images.jpg"
"47109","Boys","Shoes","Casual Shoes","White","Marvel Boys White Shoes","340","10","188","http://assets.myntassets.com/v1/images/style/properties/aef706969cd38198872190870948e19a_images.jpg"
"47131","Women","Accessories","Handbags","White","Be For Bag Women Pink Bag","115","Unique","453","http://assets.myntassets.com/v1/images/style/properties/Be-For-Bag-Women-Pink-Bag_32be09da738bae6a3c1d55fa74bcd9f0_images.jpg"
"47136","Women","Accessories","Handbags","Blue","Be For Bag Women Blue Tote Bag","134","Unique","496","http://assets.myntassets.com/v1/images/style/properties/e7181e557cce35621c81d6c5f431eb8e_images.jpg"
"47153","Girls","Bottomwear","Capris","Pink","Gini and Jony Girls Pink Capris","37","XS","282","http://assets.myntassets.com/v1/images/style/properties/87321ab7962a30b2e9b01fa16997029c_images.jpg"
"47154","Girls","Bottomwear","Capris","Black","Gini and Jony Girls Black Capris","87","3XL","420","http://assets.myntassets.com/v1/images/style/properties/5158808a5bdd60c8c8af6999f8481160_images.jpg"
"47191","Men","Shoes","Formal Shoes","Black","Franco Leone Men Black Formal Shoes","78","10","448","http://assets.myntassets.com/v1/images/style/properties/81cf8c19e59aa21dd516d55a44f49a35_images.jpg"
"47196","Men","Shoes","Sandals","Brown","Franco Leone Men Brown Sandals","328","7","393","http://assets.myntassets.com/v1/images/style/properties/ff08f4495fe8d8ca799b327cf3487e3a_images.jpg"
